Station_Names,YEAR,Month,Temprature,Rainfall
Chuadanga,1991,12,29.5,2.666666667
Comilla,1991,1,28.5,11
Comilla,1991,2,32.4,50
Comilla,1991,3,35.8,229
Comilla,1991,4,36.8,270
Comilla,1991,5,32.7,439
Comilla,1991,6,34,331
Comilla,1991,7,34.6,394
Comilla,1991,8,36,409
Comilla,1991,9,34.7,377
Comilla,1991,10,34.5,240
Comilla,1991,11,29.8,50
Comilla,1991,12,29.5,114
Cox's Bazar,1991,1,29.4,4
Cox's Bazar,1991,2,32.5,0
Cox's Bazar,1991,3,36,22
Cox's Bazar,1991,4,36.7,175
Cox's Bazar,1991,5,33,182
Cox's Bazar,1991,6,33,1165
Cox's Bazar,1991,7,33.3,800
Cox's Bazar,1991,8,33.5,770
Cox's Bazar,1991,9,33.5,497
Cox's Bazar,1991,10,33.5,211
Cox's Bazar,1991,11,31.2,88
Cox's Bazar,1991,12,29.5,13
Dhaka,1991,1,28,27
Dhaka,1991,2,33,8
Dhaka,1991,3,36.8,46
Dhaka,1991,4,37.8,53
Dhaka,1991,5,34.2,529
Dhaka,1991,6,34,320
Dhaka,1991,7,35,318
Dhaka,1991,8,36.2,345
Dhaka,1991,9,34.5,692
Dhaka,1991,10,35,392
Dhaka,1991,11,30.2,14
Dhaka,1991,12,29.3,106
Dinajpur,1991,1,28,27
Dinajpur,1991,2,31.3,4
Dinajpur,1991,3,37.2,1
Dinajpur,1991,4,38,18
Dinajpur,1991,5,37,400
Dinajpur,1991,6,34.6,376
Dinajpur,1991,7,36,184
Dinajpur,1991,8,36.1,282
Dinajpur,1991,9,34,647
Dinajpur,1991,10,34.3,29
Dinajpur,1991,11,31,0
Dinajpur,1991,12,27.8,44
Faridpur,1991,1,28.2,27
Faridpur,1991,2,34,58
Faridpur,1991,3,37.2,59
Faridpur,1991,4,39,103
Faridpur,1991,5,35.5,265
Faridpur,1991,6,34.5,337
Faridpur,1991,7,34.4,306
Faridpur,1991,8,34.4,186
Faridpur,1991,9,33.8,360
Faridpur,1991,10,35,350
Faridpur,1991,11,31.3,1
Faridpur,1991,12,28.3,104
Feni,1991,1,28.8,4
Feni,1991,2,32.6,77
Feni,1991,3,35.9,59
Feni,1991,4,35.8,213
Feni,1991,5,32.8,651
Feni,1991,6,33.7,770
Feni,1991,7,35.1,753
Feni,1991,8,36.4,494
Feni,1991,9,34.6,739
Feni,1991,10,35,420
Feni,1991,11,30.5,41
Feni,1991,12,30,10
Hatiya,1991,1,26,7
Hatiya,1991,2,31,3
Hatiya,1991,3,34.5,6
Hatiya,1991,4,34.2,230
Hatiya,1991,5,32.8,367
Hatiya,1991,6,32.4,781
Hatiya,1991,7,32.4,581
Hatiya,1991,8,34.5,519
Hatiya,1991,9,32.4,444
Hatiya,1991,10,33.5,373
Hatiya,1991,11,29.3,23
Hatiya,1991,12,28,28
Ishurdi,1991,1,28.4,2
Ishurdi,1991,2,33.7,9
Ishurdi,1991,3,38.5,28
Ishurdi,1991,4,40.2,42
Ishurdi,1991,5,40.2,173
Ishurdi,1991,6,34.5,360
Ishurdi,1991,7,35,248
Ishurdi,1991,8,36,189
Ishurdi,1991,9,33.5,424
Ishurdi,1991,10,34.8,141
Ishurdi,1991,11,30.5,2
Ishurdi,1991,12,28.5,78
Jessore,1991,1,29.3,24
Jessore,1991,2,35.2,10
Jessore,1991,3,38.5,31
Jessore,1991,4,38.2,54
Jessore,1991,5,38.4,186
Jessore,1991,6,36,407
Jessore,1991,7,36,220
Jessore,1991,8,36,543
Jessore,1991,9,35,216
Jessore,1991,10,35,285
Jessore,1991,11,31.6,0
Jessore,1991,12,28.6,76
Khepupara,1991,1,29.2,8
Khepupara,1991,2,33.6,0
Khepupara,1991,3,36.4,3
Khepupara,1991,4,36.4,199
Khepupara,1991,5,36,117
Khepupara,1991,6,33.6,817
Khepupara,1991,7,32.8,569
Khepupara,1991,8,35,512
Khepupara,1991,9,32.8,231
Khepupara,1991,10,33.5,566
Khepupara,1991,11,29.8,12
Khepupara,1991,12,29.5,49
Khulna,1991,1,29.2,10
Khulna,1991,2,33.7,54
Khulna,1991,3,37.4,36
Khulna,1991,4,37,29
Khulna,1991,5,36.5,100
Khulna,1991,6,35.2,421
Khulna,1991,7,34.8,251
Khulna,1991,8,35.5,338
Khulna,1991,9,35,342
Khulna,1991,10,34.5,163
Khulna,1991,11,30.6,4
Khulna,1991,12,29.8,44
Kutubdia,1991,1,27,34
Kutubdia,1991,2,30.9,0
Kutubdia,1991,3,34,1
Kutubdia,1991,4,34,148
Kutubdia,1991,5,32.7,89
Kutubdia,1991,6,32.5,948
Kutubdia,1991,7,33.5,664
Kutubdia,1991,8,34,771
Kutubdia,1991,9,32.8,395
Kutubdia,1991,10,33,224
Kutubdia,1991,11,30,126
Kutubdia,1991,12,27.8,0
Madaripur,1991,1,28.5,11
Madaripur,1991,2,33.8,17
Madaripur,1991,3,37,60
Madaripur,1991,4,37.4,46
Madaripur,1991,5,34.9,307
Madaripur,1991,6,34.8,541
Madaripur,1991,7,34.6,337
Madaripur,1991,8,35,458
Madaripur,1991,9,34.6,233
Madaripur,1991,10,35.1,346
Madaripur,1991,11,31.2,15
Madaripur,1991,12,30,34
Maijdee Court,1991,1,28.5,17
Maijdee Court,1991,2,32,35
Maijdee Court,1991,3,35.2,26
Maijdee Court,1991,4,36,199
Maijdee Court,1991,5,33,339
Maijdee Court,1991,6,32.5,805
Maijdee Court,1991,7,33.6,626
Maijdee Court,1991,8,35.6,508
Maijdee Court,1991,9,33,441
Maijdee Court,1991,10,34.1,428
Maijdee Court,1991,11,29.5,55
Maijdee Court,1991,12,28.6,16
Mongla,1991,1,28.6,29
Mongla,1991,2,33.5,29
Mongla,1991,3,36.5,20
Mongla,1991,4,36.8,88
Mongla,1991,5,37.3,91
Mongla,1991,6,35.5,419
Mongla,1991,7,34,395
Mongla,1991,8,35,298
Mongla,1991,9,35,323
Mongla,1991,10,34.8,259
Mongla,1991,11,30.1,4
Mongla,1991,12,29,2
Mymensingh,1991,1,28.7,2
Mymensingh,1991,2,32,15
Mymensingh,1991,3,37,44
Mymensingh,1991,4,37.3,77
Mymensingh,1991,5,33,679
Mymensingh,1991,6,34,603
Mymensingh,1991,7,36.2,322
Mymensingh,1991,8,36.5,237
Mymensingh,1991,9,32.6,735
Mymensingh,1991,10,34.8,81
Mymensingh,1991,11,31,0
Mymensingh,1991,12,30,77
Patuakhali,1991,1,28.5,3
Patuakhali,1991,2,33.5,4
Patuakhali,1991,3,36.5,55
Patuakhali,1991,4,35.6,190
Patuakhali,1991,5,34.5,112
Patuakhali,1991,6,33.5,680
Patuakhali,1991,7,32.5,472
Patuakhali,1991,8,35,439
Patuakhali,1991,9,33.2,409
Patuakhali,1991,10,33.5,295
Patuakhali,1991,11,29.5,3
Patuakhali,1991,12,28.5,19
Rajshahi,1991,1,29.3,24
Rajshahi,1991,2,34,0
Rajshahi,1991,3,38.7,18
Rajshahi,1991,4,40.2,20
Rajshahi,1991,5,40.2,157
Rajshahi,1991,6,35.2,211
Rajshahi,1991,7,35.3,286
Rajshahi,1991,8,36.1,96
Rajshahi,1991,9,35.3,511
Rajshahi,1991,10,35,84
Rajshahi,1991,11,32,0
Rajshahi,1991,12,29,92
Rangamati,1991,1,28.7,50
Rangamati,1991,2,33.5,5
Rangamati,1991,3,35.6,16
Rangamati,1991,4,36.5,137
Rangamati,1991,5,34.4,526
Rangamati,1991,6,34.5,615
Rangamati,1991,7,35,462
Rangamati,1991,8,37.3,606
Rangamati,1991,9,33.7,334
Rangamati,1991,10,34.7,103
Rangamati,1991,11,30,89
Rangamati,1991,12,28.3,14
Rangpur,1991,1,27.5,38
Rangpur,1991,2,31.3,1
Rangpur,1991,3,36.3,1
Rangpur,1991,4,36.6,155
Rangpur,1991,5,34.5,223
Rangpur,1991,6,34.7,483
Rangpur,1991,7,35.6,162
Rangpur,1991,8,36.7,264
Rangpur,1991,9,33.8,810
Rangpur,1991,10,34.2,268
Rangpur,1991,11,31.4,2
Rangpur,1991,12,27.5,56
Sandwip,1991,1,26,0
Sandwip,1991,2,30.7,4
Sandwip,1991,3,34.6,6
Sandwip,1991,4,31.6,146
Sandwip,1991,5,32.5,280
Sandwip,1991,6,32.1,861
Sandwip,1991,7,32.1,701
Sandwip,1991,8,35.9,431
Sandwip,1991,9,32.6,553
Sandwip,1991,10,34.6,103
Sandwip,1991,11,29.6,78
Sandwip,1991,12,29.1,12
Satkhira,1991,1,29.6,34
Satkhira,1991,2,34.2,47
Satkhira,1991,3,38,53
Satkhira,1991,4,37.9,67
Satkhira,1991,5,37.5,37
Satkhira,1991,6,36.3,518
Satkhira,1991,7,35.5,342
Satkhira,1991,8,36.2,324
Satkhira,1991,9,34.8,217
Satkhira,1991,10,35,103
Satkhira,1991,11,32,5
Satkhira,1991,12,29,7
Sitakunda,1991,1,28,0
Sitakunda,1991,2,32.3,23
Sitakunda,1991,3,36.2,19
Sitakunda,1991,4,36.2,92
Sitakunda,1991,5,32.5,331
Sitakunda,1991,6,33.4,766
Sitakunda,1991,7,34,685
Sitakunda,1991,8,36.2,318
Sitakunda,1991,9,34.2,615
Sitakunda,1991,10,35,117
Sitakunda,1991,11,31,131
Sitakunda,1991,12,30.2,15
Srimangal,1991,1,29.4,0
Srimangal,1991,2,33,37
Srimangal,1991,3,36.5,8
Srimangal,1991,4,36.4,202
Srimangal,1991,5,33.4,831
Srimangal,1991,6,34.4,418
Srimangal,1991,7,34.8,278
Srimangal,1991,8,36,215
Srimangal,1991,9,34.4,378
Srimangal,1991,10,36.2,21
Srimangal,1991,11,30.5,41
Srimangal,1991,12,28.4,0
Syedpur,1991,1,27.5,6.888888889
Syedpur,1991,2,31.2,8.888888889
Syedpur,1991,3,36.5,30.88888889
Syedpur,1991,4,37.2,86.44444444
Syedpur,1991,5,36,275.6666667
Syedpur,1991,6,34.6,455.2222222
Syedpur,1991,7,35,448.8888889
Syedpur,1991,8,36.3,300
Syedpur,1991,9,34.5,314.7777778
Syedpur,1991,10,34,205.1111111
Syedpur,1991,11,31,7.555555556
Syedpur,1991,12,27,5.333333333
Sylhet,1991,1,29,10
Sylhet,1991,2,31.6,55
Sylhet,1991,3,35,60
Sylhet,1991,4,35,405
Sylhet,1991,5,32.8,1071
Sylhet,1991,6,33.8,1203
Sylhet,1991,7,36.6,351
Sylhet,1991,8,37.4,437
Sylhet,1991,9,33.6,781
Sylhet,1991,10,34.3,172
Sylhet,1991,11,30.6,3
Sylhet,1991,12,29,79
Tangail,1991,1,28.2,13
Tangail,1991,2,32.7,20
Tangail,1991,3,37.4,76
Tangail,1991,4,37.5,59
Tangail,1991,5,35.8,416
Tangail,1991,6,34,398
Tangail,1991,7,34.8,430
Tangail,1991,8,34.5,169
Tangail,1991,9,33.4,700
Tangail,1991,10,34.3,376
Tangail,1991,11,30.6,1
Tangail,1991,12,28.4,90
Teknaf,1991,1,28,0
Teknaf,1991,2,34.5,0
Teknaf,1991,3,36.6,0
Teknaf,1991,4,36,103
Teknaf,1991,5,33,28
Teknaf,1991,6,33.8,1269
Teknaf,1991,7,32,1428
Teknaf,1991,8,32,1261
Teknaf,1991,9,33.6,431
Teknaf,1991,10,34,377
Teknaf,1991,11,31.5,74
Teknaf,1991,12,29.8,0
Barisal,1992,1,28,4
Barisal,1992,2,29.5,98
Barisal,1992,3,36,0
Barisal,1992,4,37.8,1
Barisal,1992,5,35.5,205
Barisal,1992,6,35,190
Barisal,1992,7,35.5,299
Barisal,1992,8,34.3,326
Barisal,1992,9,34.8,210
Barisal,1992,10,34,98
Barisal,1992,11,32.5,8
Barisal,1992,12,28,0
Bhola,1992,1,28.5,1
Bhola,1992,2,29,126
Bhola,1992,3,35.8,0
Bhola,1992,4,37,0
Bhola,1992,5,35,208
Bhola,1992,6,35,275
Bhola,1992,7,33,382
Bhola,1992,8,34.5,211
Bhola,1992,9,34.2,269
Bhola,1992,10,34,154
Bhola,1992,11,33,0
Bhola,1992,12,28.4,1
Bogra,1992,1,27.9,0
Bogra,1992,2,28.7,14
Bogra,1992,3,37.3,0
Bogra,1992,4,39.2,30
Bogra,1992,5,36.8,140
Bogra,1992,6,36.2,202
Bogra,1992,7,34.6,289
Bogra,1992,8,36.5,159
Bogra,1992,9,35.6,424
Bogra,1992,10,34.3,106
Bogra,1992,11,34,3
Bogra,1992,12,28.5,0
Chandpur,1992,1,27.6,0
Chandpur,1992,2,29.1,96
Chandpur,1992,3,36.1,0
Chandpur,1992,4,35.8,20
Chandpur,1992,5,34.9,147
Chandpur,1992,6,35.2,178
Chandpur,1992,7,34.5,338
Chandpur,1992,8,34.1,335
Chandpur,1992,9,33.8,150
Chandpur,1992,10,33.7,81
Chandpur,1992,11,32.6,1
Chandpur,1992,12,26.8,0
Chittagong (IAP-Patenga),1992,1,28.8,0
Chittagong (IAP-Patenga),1992,2,27.6,119
Chittagong (IAP-Patenga),1992,3,31.7,0
Chittagong (IAP-Patenga),1992,4,36.6,1
Chittagong (IAP-Patenga),1992,5,34.8,127
Chittagong (IAP-Patenga),1992,6,34.8,571
Chittagong (IAP-Patenga),1992,7,33,412
Chittagong (IAP-Patenga),1992,8,34.5,280
Chittagong (IAP-Patenga),1992,9,33.7,292
Chittagong (IAP-Patenga),1992,10,33.5,435
Chittagong (IAP-Patenga),1992,11,33,4
Chittagong (IAP-Patenga),1992,12,28.2,34
Chuadanga,1992,1,28.6,9
Chuadanga,1992,2,30.5,15.44444444
Chuadanga,1992,3,38.8,35.33333333
Chuadanga,1992,4,42.5,47.11111111
Chuadanga,1992,5,41.4,119.1111111
Chuadanga,1992,6,41,225.7777778
Chuadanga,1992,7,35.7,366.8888889
Chuadanga,1992,8,37,209.5555556
Chuadanga,1992,9,37.4,321.4444444
Chuadanga,1992,10,36,186.6666667
Chuadanga,1992,11,35,14.33333333
Chuadanga,1992,12,28.8,2.666666667
Comilla,1992,1,28.5,0
Comilla,1992,2,27.5,63
Comilla,1992,3,33.5,0
Comilla,1992,4,37.2,10
Comilla,1992,5,36,140
Comilla,1992,6,35.5,287
Comilla,1992,7,36.5,259
Comilla,1992,8,36,128
Comilla,1992,9,35,128
Comilla,1992,10,35,197
Comilla,1992,11,34.8,72
Comilla,1992,12,28.2,1
Cox's Bazar,1992,1,29.5,1
Cox's Bazar,1992,2,28.6,34
Cox's Bazar,1992,3,36,0
Cox's Bazar,1992,4,35,1
Cox's Bazar,1992,5,34.3,141
Cox's Bazar,1992,6,36,767
Cox's Bazar,1992,7,34,824
Cox's Bazar,1992,8,33.5,451
Cox's Bazar,1992,9,34.5,328
Cox's Bazar,1992,10,35.4,237
Cox's Bazar,1992,11,32.8,103
Cox's Bazar,1992,12,29,6
Dhaka,1992,1,27.4,1
Dhaka,1992,2,28,47
Dhaka,1992,3,36.6,0
Dhaka,1992,4,39.2,25
Dhaka,1992,5,36.2,153
Dhaka,1992,6,35.8,132
Dhaka,1992,7,33.8,386
Dhaka,1992,8,35.2,182
Dhaka,1992,9,35,148
Dhaka,1992,10,34.6,83
Dhaka,1992,11,33.5,2
Dhaka,1992,12,27.8,0
Dinajpur,1992,1,27.1,6
Dinajpur,1992,2,27.2,6
Dinajpur,1992,3,37.3,1
Dinajpur,1992,4,41,5
Dinajpur,1992,5,36,87
Dinajpur,1992,6,38.7,212
Dinajpur,1992,7,35,535
Dinajpur,1992,8,35.6,228
Dinajpur,1992,9,34.8,483
Dinajpur,1992,10,33.4,76
Dinajpur,1992,11,31.5,6
Dinajpur,1992,12,26.6,4
Faridpur,1992,1,27.8,4
Faridpur,1992,2,28.6,61
Faridpur,1992,3,37.4,0
Faridpur,1992,4,39.6,5
Faridpur,1992,5,39,216
Faridpur,1992,6,36.1,238
Faridpur,1992,7,33.6,387
Faridpur,1992,8,34.7,209
Faridpur,1992,9,34.4,95
Faridpur,1992,10,34.5,121
Faridpur,1992,11,33.4,0
Faridpur,1992,12,28.6,0
Feni,1992,1,29.2,0
Feni,1992,2,27.8,90
Feni,1992,3,34.6,0
Feni,1992,4,36.8,0
Feni,1992,5,35.7,229
Feni,1992,6,36.3,299
Feni,1992,7,35.1,384
Feni,1992,8,35.1,221
Feni,1992,9,34.3,317
Feni,1992,10,34.6,190
Feni,1992,11,33.5,17
Feni,1992,12,28,1
Hatiya,1992,1,26.5,0
Hatiya,1992,2,27,130
Hatiya,1992,3,34.6,0
Hatiya,1992,4,34.7,0
Hatiya,1992,5,34.5,232
Hatiya,1992,6,34,351
Hatiya,1992,7,31.6,776
Hatiya,1992,8,32.8,501
Hatiya,1992,9,33.2,560
Hatiya,1992,10,33.2,191
Hatiya,1992,11,32,0
Hatiya,1992,12,26.6,22
Ishurdi,1992,1,27.5,0
Ishurdi,1992,2,28.2,40
Ishurdi,1992,3,39,0
Ishurdi,1992,4,42.1,18
Ishurdi,1992,5,40.5,132
Ishurdi,1992,6,38.5,73
Ishurdi,1992,7,34.4,252
Ishurdi,1992,8,35.5,207
Ishurdi,1992,9,35.7,295
Ishurdi,1992,10,34.7,38
Ishurdi,1992,11,33.6,5
Ishurdi,1992,12,27.2,3
Jessore,1992,1,28.3,27
Jessore,1992,2,30.5,77
Jessore,1992,3,37.2,0
Jessore,1992,4,41.8,1
Jessore,1992,5,39.6,223
Jessore,1992,6,37,303
Jessore,1992,7,35.5,307
Jessore,1992,8,34.8,152
Jessore,1992,9,35.5,204
Jessore,1992,10,34.6,36
Jessore,1992,11,34.2,3
Jessore,1992,12,28.5,0
Khepupara,1992,1,29,2
Khepupara,1992,2,28.9,126
Khepupara,1992,3,35,0
Khepupara,1992,4,37.5,60
Khepupara,1992,5,34.6,226
Khepupara,1992,6,34.8,360
Khepupara,1992,7,32,480
Khepupara,1992,8,33,363
Khepupara,1992,9,34.5,417
Khepupara,1992,10,34,315
Khepupara,1992,11,33.5,4
Khepupara,1992,12,27.8,6
Khulna,1992,1,28.5,13
Khulna,1992,2,29.7,203
Khulna,1992,3,36.5,0
Khulna,1992,4,38.8,2
Khulna,1992,5,37.4,192
Khulna,1992,6,37.2,157
Khulna,1992,7,35.4,254
Khulna,1992,8,35,198
Khulna,1992,9,36.6,111
Khulna,1992,10,34.5,88
Khulna,1992,11,33.2,0
Khulna,1992,12,28.2,0
Kutubdia,1992,1,28.5,0
Kutubdia,1992,2,28,138
Kutubdia,1992,3,31.5,0
Kutubdia,1992,4,34.2,13
Kutubdia,1992,5,35.5,143
Kutubdia,1992,6,35,1030
Kutubdia,1992,7,33.5,719
Kutubdia,1992,8,32.6,243
Kutubdia,1992,9,33,138
Kutubdia,1992,10,33.5,317
Kutubdia,1992,11,31.5,36
Kutubdia,1992,12,28.5,19
Madaripur,1992,1,28.6,4
Madaripur,1992,2,30,215
Madaripur,1992,3,36.9,1
Madaripur,1992,4,38.5,0
Madaripur,1992,5,36.6,231
Madaripur,1992,6,36.2,263
Madaripur,1992,7,34.2,297
Madaripur,1992,8,35.5,297
Madaripur,1992,9,34.8,102
Madaripur,1992,10,34.8,96
Madaripur,1992,11,34.4,1
Madaripur,1992,12,28.2,0
Maijdee Court,1992,1,28,0
Maijdee Court,1992,2,27.4,90
Maijdee Court,1992,3,35.5,2
Maijdee Court,1992,4,36.5,0
Maijdee Court,1992,5,35,240
Maijdee Court,1992,6,35.4,268
Maijdee Court,1992,7,33.4,515
Maijdee Court,1992,8,34,457
Maijdee Court,1992,9,34,272
Maijdee Court,1992,10,34,182
Maijdee Court,1992,11,32.5,5
Maijdee Court,1992,12,28,5
Mongla,1992,1,28.2,8
Mongla,1992,2,30.5,108
Mongla,1992,3,35.8,0
Mongla,1992,4,38.3,4
Mongla,1992,5,37.8,118
Mongla,1992,6,36.5,174
Mongla,1992,7,35.1,350
Mongla,1992,8,34,243
Mongla,1992,9,34,170
Mongla,1992,10,33.5,55
Mongla,1992,11,32.2,2
Mongla,1992,12,28.2,0
Mymensingh,1992,1,28.2,6
Mymensingh,1992,2,27.2,36
Mymensingh,1992,3,36.5,0
Mymensingh,1992,4,38.1,20
Mymensingh,1992,5,35,156
Mymensingh,1992,6,36.2,270
Mymensingh,1992,7,34.6,384
Mymensingh,1992,8,35.3,155
Mymensingh,1992,9,36.3,318
Mymensingh,1992,10,35.5,241
Mymensingh,1992,11,34.8,1
Mymensingh,1992,12,28.6,1
Patuakhali,1992,1,28.3,0
Patuakhali,1992,2,29,173
Patuakhali,1992,3,35.5,0
Patuakhali,1992,4,37.6,8
Patuakhali,1992,5,35.1,585
Patuakhali,1992,6,34.6,287
Patuakhali,1992,7,33,713
Patuakhali,1992,8,34.3,599
Patuakhali,1992,9,34,393
Patuakhali,1992,10,34,244
Patuakhali,1992,11,33,3
Patuakhali,1992,12,27.7,1
Rajshahi,1992,1,27.5,0
Rajshahi,1992,2,28.5,33
Rajshahi,1992,3,39.5,0
Rajshahi,1992,4,42.7,16
Rajshahi,1992,5,40.6,118
Rajshahi,1992,6,39.6,85
Rajshahi,1992,7,36.5,244
Rajshahi,1992,8,36,185
Rajshahi,1992,9,35.3,124
Rajshahi,1992,10,35,29
Rajshahi,1992,11,32.8,5
Rajshahi,1992,12,27.9,0
Rangamati,1992,1,28.5,0
Rangamati,1992,2,29.5,93
Rangamati,1992,3,34.2,4
Rangamati,1992,4,38.4,31
Rangamati,1992,5,37.6,137
Rangamati,1992,6,36.9,428
Rangamati,1992,7,34.9,341
Rangamati,1992,8,35,239
Rangamati,1992,9,34.6,274
Rangamati,1992,10,34.1,154
Rangamati,1992,11,32.5,12
Rangamati,1992,12,28.5,15
Rangpur,1992,1,27.5,13
Rangpur,1992,2,26.3,10
Rangpur,1992,3,37.3,0
Rangpur,1992,4,39.7,89
Rangpur,1992,5,33.5,245
Rangpur,1992,6,35.7,348
Rangpur,1992,7,35.2,247
Rangpur,1992,8,35.6,367
Rangpur,1992,9,35.1,552
Rangpur,1992,10,33.8,129
Rangpur,1992,11,31,4
Rangpur,1992,12,27.8,2
Sandwip,1992,1,27.6,0
Sandwip,1992,2,26.9,61
Sandwip,1992,3,31.1,1
Sandwip,1992,4,34.9,4
Sandwip,1992,5,33.6,192
Sandwip,1992,6,34.6,473
Sandwip,1992,7,32.1,490
Sandwip,1992,8,33.1,681
Sandwip,1992,9,33.6,584
Sandwip,1992,10,33.1,332
Sandwip,1992,11,32.1,41
Sandwip,1992,12,28.1,21
Satkhira,1992,1,28.3,9
Satkhira,1992,2,30.4,115
Satkhira,1992,3,36.9,0
Satkhira,1992,4,39.6,8
Satkhira,1992,5,40.4,134
Satkhira,1992,6,37.5,208
Satkhira,1992,7,35.4,407
Satkhira,1992,8,34.4,284
Satkhira,1992,9,35.6,247
Satkhira,1992,10,34.8,95
Satkhira,1992,11,34,1
Satkhira,1992,12,28.9,0
Sitakunda,1992,1,29,0
Sitakunda,1992,2,28.2,88
Sitakunda,1992,3,31.4,0
Sitakunda,1992,4,36.7,1
Sitakunda,1992,5,39,145
Sitakunda,1992,6,35,506
Sitakunda,1992,7,34,362
Sitakunda,1992,8,33.7,392
Sitakunda,1992,9,34,320
Sitakunda,1992,10,34.5,480
Sitakunda,1992,11,32.5,1
Sitakunda,1992,12,28,10
Srimangal,1992,1,28.2,0
Srimangal,1992,2,26.8,40
Srimangal,1992,3,35.6,33
Srimangal,1992,4,37.4,117
Srimangal,1992,5,36.4,354
Srimangal,1992,6,36.5,238
Srimangal,1992,7,34.6,244
Srimangal,1992,8,35.5,344
Srimangal,1992,9,35.5,188
Srimangal,1992,10,34,179
Srimangal,1992,11,32.5,1
Srimangal,1992,12,27.2,1
Syedpur,1992,1,27,6.888888889
Syedpur,1992,2,26.5,8.888888889
Syedpur,1992,3,37,30.88888889
Syedpur,1992,4,41,86.44444444
Syedpur,1992,5,35.2,275.6666667
Syedpur,1992,6,37.2,455.2222222
Syedpur,1992,7,34,448.8888889
Syedpur,1992,8,35,300
Syedpur,1992,9,34.8,314.7777778
Syedpur,1992,10,33.4,205.1111111
Syedpur,1992,11,31.6,7.555555556
Syedpur,1992,12,27,5.333333333
Sylhet,1992,1,28.1,0
Sylhet,1992,2,26.8,54
Sylhet,1992,3,33.5,183
Sylhet,1992,4,35.5,129
Sylhet,1992,5,34.3,544
Sylhet,1992,6,36.1,666
Sylhet,1992,7,35.4,901
Sylhet,1992,8,35.8,374
Sylhet,1992,9,35.5,459
Sylhet,1992,10,34.6,203
Sylhet,1992,11,32.8,3
Sylhet,1992,12,27.4,0
Tangail,1992,1,27.2,0
Tangail,1992,2,27,49
Tangail,1992,3,37.4,0
Tangail,1992,4,39.8,10
Tangail,1992,5,37.6,181
Tangail,1992,6,35.6,333
Tangail,1992,7,33.7,205
Tangail,1992,8,35.7,268
Tangail,1992,9,35,472
Tangail,1992,10,34.5,43
Tangail,1992,11,33.5,3
Tangail,1992,12,28,0
Teknaf,1992,1,29.7,0
Teknaf,1992,2,28.7,71
Teknaf,1992,3,31.7,0
Teknaf,1992,4,34.5,0
Teknaf,1992,5,34,242
Teknaf,1992,6,34,807
Teknaf,1992,7,31.5,1018
Teknaf,1992,8,34.2,704
Teknaf,1992,9,32.4,360
Teknaf,1992,10,34,436
Teknaf,1992,11,31.8,58
Teknaf,1992,12,28.4,5
Barisal,1993,1,28.5,1
Barisal,1993,2,31.6,35
Barisal,1993,3,35.5,173
Barisal,1993,4,36,216
Barisal,1993,5,34.5,352
Barisal,1993,6,34.4,384
Barisal,1993,7,33.2,408
Barisal,1993,8,33.8,556
Barisal,1993,9,34.6,245
Barisal,1993,10,33.5,134
Barisal,1993,11,31.2,12
Barisal,1993,12,29.5,0
Bhola,1993,1,28,0
Bhola,1993,2,30.7,44
Bhola,1993,3,33.4,236
Bhola,1993,4,34.5,116
Bhola,1993,5,34.6,315
Bhola,1993,6,33.4,631
Bhola,1993,7,32.5,473
Bhola,1993,8,33,681
Bhola,1993,9,34,219
Bhola,1993,10,33.8,46
Bhola,1993,11,31.2,33
Bhola,1993,12,29.6,0
Bogra,1993,1,28,65
Bogra,1993,2,32,3
Bogra,1993,3,34.5,14
Bogra,1993,4,36.3,58
Bogra,1993,5,35.5,268
Bogra,1993,6,35.4,466
Bogra,1993,7,34.6,432
Bogra,1993,8,33.7,266
Bogra,1993,9,35.8,240
Bogra,1993,10,34.3,95
Bogra,1993,11,32.3,1
Bogra,1993,12,31,0
Chandpur,1993,1,28.6,0
Chandpur,1993,2,31.6,108
Chandpur,1993,3,33.4,142
Chandpur,1993,4,35.7,110
Chandpur,1993,5,34.8,317
Chandpur,1993,6,34.6,299
Chandpur,1993,7,33.8,414
Chandpur,1993,8,33.1,448
Chandpur,1993,9,34.1,258
Chandpur,1993,10,33.8,88
Chandpur,1993,11,30.8,7
Chandpur,1993,12,28.6,0
Chittagong (IAP-Patenga),1993,1,29,0
Chittagong (IAP-Patenga),1993,2,30.2,71
Chittagong (IAP-Patenga),1993,3,32.4,223
Chittagong (IAP-Patenga),1993,4,35,100
Chittagong (IAP-Patenga),1993,5,34,667
Chittagong (IAP-Patenga),1993,6,33,781
Chittagong (IAP-Patenga),1993,7,33.3,437
Chittagong (IAP-Patenga),1993,8,33,729
Chittagong (IAP-Patenga),1993,9,33,243
Chittagong (IAP-Patenga),1993,10,33,129
Chittagong (IAP-Patenga),1993,11,31,14
Chittagong (IAP-Patenga),1993,12,28.5,0
Chuadanga,1993,1,30,9
Chuadanga,1993,2,35.5,15.44444444
Chuadanga,1993,3,37.6,35.33333333
Chuadanga,1993,4,40.4,47.11111111
Chuadanga,1993,5,38.4,119.1111111
Chuadanga,1993,6,38.8,225.7777778
Chuadanga,1993,7,36,366.8888889
Chuadanga,1993,8,34.7,209.5555556
Chuadanga,1993,9,35,321.4444444
Chuadanga,1993,10,34.6,186.6666667
Chuadanga,1993,11,32.6,14.33333333
Chuadanga,1993,12,29,2.666666667
